"","feature1","feature2","feature3","feature4"
"24864",4,1,7,3
"24865",1,-3,1,-3
"24866",2,-2,2,-2
"24867",3,-1,3,-1
"24868",1,-3,4,0
"24869",1,-3,5,1
"24870",3,-1,1,-3
"24871",1,-3,1,-3
"24872",1,-3,4,0
"24873",0,0,7,3
"24874",2,-2,7,3
"24875",0,0,1,-3
"24876",1,-3,7,3
"24877",0,0,7,3
"24878",5,2,7,3
"24879",2,-2,4,0
"24880",1,-3,2,-2
"24881",1,-3,4,0
"24882",5,2,2,-2
"24883",5,2,4,0
"24884",0,0,3,-1
"24885",5,2,2,-2
"24886",3,-1,2,-2
"24887",3,-1,4,0
"24888",1,-3,1,-3
"24889",1,-3,2,-2
"24890",4,1,3,-1
"24891",2,-2,3,-1
"24892",1,-3,2,-2
"24893",4,1,6,2
"24894",2,-2,1,-3
"24895",1,-3,6,2
"24896",4,1,7,3
"24897",1,-3,7,3
"24898",2,-2,3,-1
"24899",5,2,3,-1
"24900",3,-1,1,-3
"24901",0,0,5,1
"24902",5,2,3,-1
"24903",1,-3,3,-1
"24904",1,-3,3,-1
"24905",3,-1,1,-3
"24906",5,2,6,2
"24907",1,-3,4,0
"24908",2,-2,1,-3
"24909",2,-2,3,-1
"24910",1,-3,7,3
"24911",1,-3,4,0
"24912",2,-2,7,3
"24913",2,-2,4,0
"24914",0,0,1,-3
"24915",1,-3,3,-1
"24916",1,-3,4,0
"24917",6,6,1,-3
"24918",2,-2,1,-3
"24919",2,-2,7,3
"24920",0,0,2,-2
"24921",0,0,3,-1
"24922",0,0,6,2
"24923",0,0,1,-3
"24924",5,2,7,3
"24925",3,-1,1,-3
"24926",5,2,7,3
"24927",2,-2,7,3
"24928",0,0,1,-3
"24929",4,1,4,0
"24930",0,0,6,2
"24931",1,-3,2,-2
"24932",0,0,1,-3
"24933",2,-2,2,-2
"24934",5,2,1,-3
"24935",3,-1,2,-2
"24936",3,-1,3,-1
"24937",5,2,4,0
"24938",0,0,7,3
"24939",2,-2,7,3
"24940",2,-2,2,-2
"24941",5,2,4,0
"24942",2,-2,2,-2
"24943",5,2,2,-2
"24944",5,2,1,-3
"24945",3,-1,7,3
"24946",2,-2,6,2
"24947",1,-3,3,-1
"24948",3,-1,7,3
"24949",0,0,7,3
"24950",1,-3,1,-3
"24951",0,0,3,-1
"24952",3,-1,5,1
"24953",5,2,5,1
"24954",1,-3,1,-3
"24955",1,-3,7,3
"24956",3,-1,5,1
"24957",1,-3,4,0
"24958",3,-1,5,1
"24959",0,0,1,-3
"24960",2,-2,6,2
"24961",1,-3,6,2
"24962",3,-1,2,-2
"24963",0,0,3,-1
"24964",4,1,1,-3
"24965",3,-1,1,-3
"24966",0,0,6,2
"24967",1,-3,2,-2
"24968",2,-2,1,-3
"24969",4,1,2,-2
"24970",1,-3,4,0
"24971",1,-3,3,-1
"24972",1,-3,4,0
"24973",2,-2,4,0
"24974",5,2,4,0
"24975",3,-1,3,-1
"24976",5,2,7,3
"24977",3,-1,6,2
"24978",0,0,7,3
"24979",2,-2,2,-2
"24980",5,2,1,-3
"24981",4,1,7,3
"24982",3,-1,4,0
"24983",5,2,4,0
"24984",3,-1,7,3
"24985",5,2,5,1
"24986",6,6,2,-2
"24987",6,6,4,0
"24988",0,0,1,-3
"24989",3,-1,3,-1
"24990",3,-1,6,2
"24991",2,-2,2,-2
"24992",1,-3,7,3
"24993",0,0,7,3
"24994",3,-1,2,-2
"24995",0,0,1,-3
"24996",5,2,3,-1
"24997",5,2,4,0
"24998",1,-3,4,0
"24999",1,-3,7,3
"25000",0,0,7,3
"25001",4,1,5,1
"25002",3,-1,4,0
"25003",2,-2,4,0
"25004",2,-2,1,-3
"25005",3,-1,6,2
"25006",0,0,4,0
"25007",0,0,1,-3
"25008",0,0,6,2
"25009",5,2,1,-3
"25010",2,-2,1,-3
"25011",2,-2,6,2
"25012",2,-2,6,2
"25013",5,2,4,0
"25014",0,0,6,2
"25015",5,2,3,-1
"25016",5,2,2,-2
"25017",5,2,7,3
"25018",5,2,2,-2
"25019",5,2,4,0
"25020",2,-2,2,-2
"25021",1,-3,3,-1
"25022",6,6,1,-3
"25023",3,-1,3,-1
"25024",6,6,5,1
"25025",5,2,4,0
"25026",0,0,3,-1
"25027",0,0,7,3
"25028",2,-2,4,0
"25029",3,-1,1,-3
"25030",5,2,3,-1
"25031",5,2,2,-2
"25032",4,1,3,-1
"25033",0,0,4,0
"25034",6,6,1,-3
"25035",3,-1,5,1
"25036",5,2,7,3
"25037",5,2,1,-3
"25038",2,-2,2,-2
"25039",2,-2,7,3
"25040",6,6,2,-2
"25041",5,2,1,-3
"25042",0,0,4,0
"25043",0,0,6,2
"25044",5,2,1,-3
"25045",0,0,3,-1
"25046",4,1,1,-3
"25047",3,-1,3,-1
"25048",3,-1,3,-1
"25049",2,-2,4,0
"25050",0,0,7,3
"25051",0,0,4,0
"25052",1,-3,6,2
"25053",1,-3,3,-1
"25054",1,-3,3,-1
"25055",0,0,2,-2
"25056",1,-3,2,-2
"25057",3,-1,3,-1
"25058",0,0,1,-3
"25059",0,0,3,-1
"25060",1,-3,2,-2
"25061",1,-3,5,1
"25062",1,-3,7,3
"25063",1,-3,4,0
"25064",0,0,3,-1
"25065",2,-2,7,3
"25066",2,-2,2,-2
"25067",3,-1,2,-2
"25068",5,2,3,-1
"25069",2,-2,2,-2
"25070",3,-1,1,-3
"25071",1,-3,4,0
"25072",3,-1,2,-2
"25073",4,1,3,-1
"25074",5,2,7,3
"25075",1,-3,1,-3
"25076",0,0,6,2
"25077",5,2,4,0
"25078",6,6,4,0
"25079",2,-2,3,-1
"25080",3,-1,1,-3
"25081",2,-2,6,2
"25082",5,2,6,2
"25083",3,-1,5,1
"25084",4,1,1,-3
"25085",1,-3,1,-3
"25086",0,0,3,-1
"25087",2,-2,4,0
"25088",2,-2,2,-2
"25089",5,2,4,0
"25090",3,-1,1,-3
"25091",3,-1,7,3
"25092",1,-3,4,0
"25093",2,-2,5,1
"25094",0,0,1,-3
"25095",2,-2,2,-2
"25096",3,-1,2,-2
"25097",3,-1,4,0
"25098",2,-2,1,-3
"25099",0,0,6,2
"25100",5,2,6,2
"25101",0,0,5,1
"25102",3,-1,3,-1
"25103",5,2,1,-3
"25104",0,0,3,-1
"25105",1,-3,7,3
"25106",5,2,2,-2
"25107",6,6,6,2
"25108",5,2,6,2
"25109",2,-2,4,0
"25110",3,-1,4,0
"25111",2,-2,5,1
"25112",3,-1,1,-3
"25113",2,-2,5,1
"25114",3,-1,6,2
"25115",2,-2,7,3
"25116",0,0,3,-1
"25117",0,0,3,-1
"25118",2,-2,3,-1
"25119",6,6,1,-3
"25120",0,0,4,0
"25121",4,1,7,3
"25122",3,-1,1,-3
"25123",1,-3,1,-3
"25124",0,0,2,-2
"25125",4,1,2,-2
"25126",0,0,4,0
"25127",2,-2,2,-2
"25128",1,-3,6,2
"25129",0,0,6,2
"25130",3,-1,5,1
"25131",2,-2,7,3
"25132",1,-3,2,-2
"25133",2,-2,1,-3
"25134",1,-3,3,-1
"25135",2,-2,2,-2
"25136",5,2,1,-3
"25137",5,2,1,-3
"25138",0,0,7,3
"25139",3,-1,1,-3
"25140",1,-3,7,3
"25141",2,-2,1,-3
"25142",5,2,2,-2
"25143",2,-2,7,3
"25144",0,0,6,2
"25145",3,-1,7,3
"25146",2,-2,6,2
"25147",1,-3,7,3
"25148",0,0,1,-3
"25149",1,-3,1,-3
"25150",0,0,7,3
"25151",3,-1,2,-2
"25152",5,2,7,3
"25153",3,-1,1,-3
"25154",3,-1,5,1
"25155",0,0,2,-2
"25156",4,1,5,1
"25157",2,-2,7,3
"25158",6,6,1,-3
"25159",2,-2,2,-2
"25160",3,-1,5,1
"25161",0,0,6,2
"25162",1,-3,3,-1
"25163",3,-1,7,3
"25164",1,-3,4,0
"25165",3,-1,3,-1
"25166",2,-2,4,0
"25167",2,-2,4,0
"25168",1,-3,6,2
"25169",4,1,2,-2
"25170",3,-1,7,3
"25171",2,-2,7,3
"25172",1,-3,5,1
"25173",0,0,3,-1
"25174",1,-3,7,3
"25175",5,2,2,-2
"25176",1,-3,2,-2
"25177",5,2,4,0
"25178",1,-3,4,0
"25179",3,-1,4,0
"25180",6,6,4,0
"25181",3,-1,4,0
"25182",4,1,1,-3
"25183",0,0,6,2
"25184",2,-2,2,-2
"25185",0,0,3,-1
"25186",5,2,4,0
"25187",4,1,1,-3
"25188",5,2,7,3
"25189",5,2,4,0
"25190",0,0,4,0
"25191",2,-2,1,-3
"25192",2,-2,3,-1
"25193",2,-2,7,3
"25194",3,-1,4,0
"25195",3,-1,1,-3
"25196",0,0,1,-3
"25197",1,-3,6,2
"25198",0,0,1,-3
"25199",2,-2,4,0
"25200",6,6,6,2
"25201",2,-2,2,-2
"25202",5,2,3,-1
"25203",3,-1,3,-1
"25204",0,0,3,-1
"25205",0,0,5,1
"25206",6,6,3,-1
"25207",2,-2,4,0
"25208",1,-3,3,-1
"25209",2,-2,7,3
"25210",3,-1,5,1
"25211",5,2,4,0
"25212",1,-3,2,-2
"25213",3,-1,1,-3
"25214",0,0,6,2
"25215",1,-3,2,-2
"25216",0,0,1,-3
"25217",4,1,1,-3
"25218",5,2,2,-2
"25219",5,2,2,-2
"25220",6,6,6,2
"25221",4,1,4,0
"25222",5,2,5,1
"25223",1,-3,7,3
"25224",2,-2,6,2
"25225",2,-2,3,-1
"25226",3,-1,5,1
"25227",5,2,4,0
"25228",1,-3,7,3
"25229",2,-2,3,-1
"25230",1,-3,3,-1
"25231",3,-1,1,-3
"25232",2,-2,4,0
"25233",1,-3,4,0
"25234",3,-1,7,3
"25235",2,-2,7,3
"25236",2,-2,4,0
"25237",4,1,6,2
"25238",2,-2,7,3
"25239",3,-1,1,-3
"25240",2,-2,2,-2
"25241",3,-1,7,3
"25242",3,-1,6,2
"25243",0,0,1,-3
"25244",1,-3,2,-2
"25245",3,-1,4,0
"25246",4,1,7,3
"25247",2,-2,2,-2
"25248",0,0,7,3
"25249",0,0,5,1
"25250",0,0,1,-3
"25251",0,0,1,-3
"25252",1,-3,2,-2
"25253",5,2,2,-2
"25254",3,-1,7,3
"25255",5,2,7,3
"25256",3,-1,7,3
"25257",4,1,6,2
"25258",3,-1,3,-1
"25259",3,-1,7,3
"25260",5,2,5,1
"25261",5,2,2,-2
"25262",0,0,2,-2
"25263",6,6,6,2
"25264",1,-3,7,3
"25265",1,-3,4,0
"25266",3,-1,2,-2
"25267",1,-3,2,-2
"25268",0,0,4,0
"25269",2,-2,7,3
"25270",1,-3,2,-2
"25271",2,-2,7,3
"25272",2,-2,3,-1
"25273",0,0,5,1
"25274",1,-3,2,-2
"25275",1,-3,3,-1
"25276",6,6,7,3
"25277",2,-2,4,0
"25278",1,-3,1,-3
"25279",0,0,2,-2
"25280",2,-2,4,0
"25281",3,-1,4,0
"25282",0,0,6,2
"25283",0,0,7,3
"25284",2,-2,2,-2
"25285",5,2,4,0
"25286",5,2,2,-2
"25287",3,-1,2,-2
"25288",1,-3,7,3
"25289",3,-1,7,3
"25290",3,-1,1,-3
"25291",0,0,2,-2
"25292",6,6,4,0
"25293",6,6,2,-2
"25294",3,-1,3,-1
"25295",3,-1,7,3
"25296",2,-2,3,-1
"25297",2,-2,4,0
"25298",0,0,3,-1
"25299",3,-1,1,-3
"25300",3,-1,1,-3
"25301",5,2,1,-3
"25302",0,0,1,-3
"25303",3,-1,2,-2
"25304",2,-2,4,0
"25305",1,-3,2,-2
"25306",3,-1,2,-2
"25307",1,-3,2,-2
"25308",1,-3,2,-2
"25309",0,0,4,0
"25310",5,2,2,-2
"25311",3,-1,4,0
"25312",2,-2,6,2
"25313",5,2,4,0
"25314",3,-1,2,-2
"25315",5,2,7,3
"25316",2,-2,3,-1
"25317",1,-3,7,3
"25318",3,-1,7,3
"25319",2,-2,1,-3
"25320",2,-2,6,2
"25321",2,-2,1,-3
"25322",2,-2,4,0
"25323",3,-1,7,3
"25324",2,-2,1,-3
"25325",2,-2,7,3
"25326",4,1,4,0
"25327",3,-1,4,0
"25328",3,-1,1,-3
"25329",0,0,2,-2
"25330",2,-2,7,3
"25331",5,2,7,3
"25332",0,0,6,2
"25333",1,-3,5,1
"25334",5,2,6,2
"25335",3,-1,3,-1
"25336",6,6,5,1
"25337",3,-1,4,0
"25338",5,2,3,-1
"25339",1,-3,3,-1
"25340",5,2,1,-3
"25341",2,-2,1,-3
"25342",2,-2,3,-1
"25343",2,-2,3,-1
"25344",2,-2,7,3
"25345",0,0,5,1
"25346",2,-2,5,1
"25347",3,-1,5,1
"25348",3,-1,7,3
"25349",2,-2,1,-3
"25350",0,0,7,3
"25351",3,-1,2,-2
"25352",2,-2,1,-3
"25353",2,-2,7,3
"25354",3,-1,5,1
"25355",5,2,1,-3
"25356",2,-2,7,3
"25357",6,6,2,-2
"25358",2,-2,4,0
"25359",5,2,7,3
"25360",0,0,4,0
"25361",5,2,4,0
"25362",5,2,1,-3
"25363",0,0,3,-1
"25364",2,-2,1,-3
"25365",0,0,5,1
"25366",0,0,5,1
"25367",1,-3,3,-1
"25368",1,-3,7,3
"25369",5,2,1,-3
"25370",0,0,6,2
"25371",0,0,2,-2
"25372",2,-2,4,0
"25373",0,0,1,-3
"25374",5,2,7,3
"25375",5,2,1,-3
"25376",4,1,1,-3
"25377",5,2,3,-1
"25378",3,-1,7,3
"25379",4,1,4,0
"25380",0,0,3,-1
"25381",0,0,2,-2
"25382",3,-1,3,-1
"25383",3,-1,2,-2
"25384",2,-2,6,2
"25385",4,1,4,0
"25386",3,-1,5,1
"25387",0,0,3,-1
"25388",3,-1,4,0
"25389",0,0,4,0
"25390",0,0,2,-2
"25391",4,1,1,-3
"25392",5,2,6,2
"25393",3,-1,1,-3
"25394",0,0,1,-3
"25395",3,-1,6,2
"25396",1,-3,2,-2
"25397",3,-1,3,-1
"25398",2,-2,4,0
"25399",1,-3,2,-2
"25400",5,2,4,0
"25401",3,-1,4,0
"25402",3,-1,2,-2
"25403",3,-1,1,-3
"25404",4,1,7,3
"25405",3,-1,2,-2
"25406",0,0,4,0
"25407",5,2,1,-3
"25408",0,0,1,-3
"25409",1,-3,1,-3
"25410",3,-1,4,0
"25411",3,-1,3,-1
"25412",2,-2,2,-2
"25413",6,6,3,-1
"25414",3,-1,6,2
"25415",2,-2,6,2
"25416",0,0,4,0
"25417",3,-1,1,-3
"25418",1,-3,4,0
"25419",3,-1,3,-1
"25420",1,-3,4,0
"25421",0,0,7,3
"25422",1,-3,2,-2
"25423",2,-2,1,-3
"25424",3,-1,6,2
"25425",2,-2,7,3
"25426",2,-2,1,-3
"25427",3,-1,1,-3
"25428",1,-3,3,-1
"25429",0,0,7,3
"25430",0,0,1,-3
"25431",3,-1,7,3
"25432",5,2,7,3
"25433",0,0,4,0
"25434",2,-2,4,0
"25435",1,-3,3,-1
"25436",3,-1,7,3
"25437",2,-2,7,3
"25438",6,6,1,-3
"25439",1,-3,1,-3
"25440",2,-2,6,2
"25441",2,-2,4,0
"25442",0,0,3,-1
"25443",3,-1,3,-1
"25444",5,2,7,3
"25445",3,-1,4,0
"25446",2,-2,1,-3
"25447",5,2,1,-3
"25448",4,1,4,0
"25449",3,-1,2,-2
"25450",6,6,2,-2
"25451",5,2,1,-3
"25452",2,-2,3,-1
"25453",3,-1,7,3
"25454",6,6,2,-2
"25455",1,-3,4,0
"25456",5,2,2,-2
"25457",3,-1,5,1
"25458",2,-2,2,-2
"25459",3,-1,6,2
"25460",3,-1,4,0
"25461",1,-3,2,-2
"25462",2,-2,1,-3
"25463",3,-1,1,-3
"25464",2,-2,2,-2
"25465",1,-3,7,3
"25466",3,-1,1,-3
"25467",2,-2,1,-3
"25468",1,-3,2,-2
"25469",1,-3,7,3
"25470",0,0,7,3
"25471",0,0,2,-2
"25472",4,1,2,-2
"25473",4,1,7,3
"25474",5,2,1,-3
"25475",1,-3,2,-2
"25476",3,-1,2,-2
"25477",0,0,4,0
"25478",5,2,4,0
"25479",5,2,2,-2
"25480",2,-2,4,0
"25481",0,0,1,-3
"25482",2,-2,7,3
"25483",3,-1,7,3
"25484",1,-3,1,-3
"25485",1,-3,2,-2
"25486",1,-3,2,-2
"25487",0,0,7,3
"25488",0,0,4,0
"25489",3,-1,2,-2
"25490",1,-3,1,-3
"25491",6,6,3,-1
"25492",3,-1,2,-2
"25493",2,-2,1,-3
"25494",0,0,2,-2
"25495",0,0,3,-1
"25496",0,0,4,0
"25497",2,-2,3,-1
"25498",5,2,2,-2
"25499",3,-1,7,3
"25500",3,-1,1,-3
"25501",5,2,2,-2
"25502",3,-1,7,3
"25503",2,-2,7,3
"25504",5,2,5,1
"25505",3,-1,1,-3
"25506",5,2,1,-3
"25507",3,-1,1,-3
"25508",3,-1,3,-1
"25509",0,0,1,-3
"25510",2,-2,7,3
"25511",4,1,1,-3
"25512",3,-1,7,3
"25513",6,6,5,1
"25514",1,-3,7,3
"25515",5,2,1,-3
"25516",2,-2,7,3
"25517",6,6,3,-1
"25518",6,6,7,3
"25519",2,-2,7,3
"25520",5,2,1,-3
"25521",2,-2,4,0
"25522",4,1,1,-3
"25523",5,2,1,-3
"25524",3,-1,4,0
"25525",2,-2,2,-2
"25526",4,1,3,-1
"25527",3,-1,2,-2
"25528",5,2,7,3
"25529",3,-1,1,-3
"25530",2,-2,4,0
"25531",6,6,3,-1
"25532",5,2,2,-2
"25533",3,-1,3,-1
"25534",5,2,6,2
"25535",5,2,3,-1
"25536",6,6,3,-1
"25537",0,0,3,-1
"25538",2,-2,7,3
"25539",1,-3,4,0
"25540",0,0,4,0
"25541",2,-2,2,-2
"25542",5,2,3,-1
"25543",1,-3,7,3
"25544",4,1,3,-1
"25545",2,-2,3,-1
"25546",3,-1,5,1
"25547",2,-2,4,0
"25548",5,2,4,0
"25549",6,6,3,-1
"25550",4,1,2,-2
"25551",6,6,2,-2
"25552",3,-1,2,-2
"25553",4,1,1,-3
"25554",3,-1,4,0
"25555",5,2,4,0
"25556",6,6,3,-1
"25557",3,-1,4,0
"25558",1,-3,2,-2
"25559",1,-3,4,0
"25560",1,-3,1,-3
"25561",4,1,1,-3
"25562",2,-2,7,3
"25563",3,-1,6,2
"25564",4,1,4,0
"25565",2,-2,7,3
"25566",2,-2,6,2
"25567",5,2,4,0
"25568",0,0,2,-2
"25569",2,-2,7,3
"25570",5,2,3,-1
"25571",3,-1,1,-3
"25572",3,-1,5,1
"25573",1,-3,2,-2
"25574",4,1,4,0
"25575",1,-3,4,0
"25576",2,-2,2,-2
"25577",6,6,6,2
"25578",0,0,7,3
"25579",0,0,1,-3
"25580",3,-1,2,-2
"25581",3,-1,7,3
"25582",4,1,2,-2
"25583",4,1,5,1
"25584",2,-2,1,-3
"25585",1,-3,2,-2
"25586",3,-1,2,-2
"25587",2,-2,7,3
"25588",6,6,1,-3
"25589",2,-2,2,-2
"25590",2,-2,1,-3
"25591",3,-1,4,0
"25592",5,2,7,3
"25593",4,1,5,1
"25594",5,2,6,2
"25595",5,2,2,-2
"25596",0,0,7,3
"25597",5,2,4,0
"25598",2,-2,4,0
"25599",5,2,4,0
"25600",2,-2,1,-3
"25601",3,-1,2,-2
"25602",1,-3,3,-1
"25603",5,2,7,3
"25604",2,-2,6,2
"25605",0,0,3,-1
"25606",0,0,3,-1
"25607",5,2,7,3
"25608",2,-2,5,1
"25609",5,2,2,-2
"25610",0,0,4,0
"25611",3,-1,4,0
"25612",2,-2,2,-2
"25613",5,2,2,-2
"25614",1,-3,1,-3
"25615",2,-2,1,-3
"25616",2,-2,2,-2
"25617",0,0,7,3
"25618",2,-2,2,-2
"25619",5,2,2,-2
"25620",1,-3,5,1
"25621",5,2,7,3
"25622",0,0,7,3
"25623",1,-3,4,0
"25624",3,-1,2,-2
"25625",0,0,7,3
"25626",0,0,7,3
"25627",3,-1,1,-3
"25628",1,-3,1,-3
"25629",3,-1,2,-2
"25630",5,2,7,3
"25631",1,-3,2,-2
"25632",1,-3,4,0
"25633",4,1,7,3
"25634",0,0,1,-3
"25635",2,-2,3,-1
"25636",4,1,2,-2
"25637",1,-3,6,2
"25638",5,2,7,3
"25639",2,-2,2,-2
"25640",5,2,2,-2
"25641",1,-3,3,-1
"25642",4,1,2,-2
"25643",6,6,4,0
"25644",3,-1,7,3
"25645",2,-2,1,-3
"25646",3,-1,2,-2
"25647",2,-2,4,0
"25648",0,0,4,0
"25649",0,0,1,-3
"25650",1,-3,3,-1
"25651",1,-3,5,1
"25652",1,-3,7,3
"25653",1,-3,4,0
"25654",1,-3,4,0
"25655",1,-3,7,3
"25656",3,-1,2,-2
"25657",1,-3,7,3
"25658",1,-3,7,3
"25659",3,-1,4,0
"25660",0,0,4,0
"25661",6,6,1,-3
"25662",2,-2,2,-2
"25663",1,-3,5,1
"25664",3,-1,6,2
"25665",4,1,4,0
"25666",3,-1,4,0
"25667",5,2,1,-3
"25668",3,-1,7,3
"25669",5,2,1,-3
"25670",1,-3,1,-3
"25671",6,6,1,-3
"25672",2,-2,6,2
"25673",4,1,7,3
"25674",3,-1,3,-1
"25675",5,2,2,-2
"25676",1,-3,2,-2
"25677",0,0,4,0
"25678",6,6,7,3
"25679",2,-2,7,3
"25680",4,1,4,0
"25681",0,0,1,-3
"25682",3,-1,6,2
"25683",6,6,7,3
"25684",0,0,2,-2
"25685",3,-1,6,2
"25686",3,-1,4,0
"25687",0,0,7,3
"25688",2,-2,4,0
"25689",1,-3,1,-3
"25690",4,1,7,3
"25691",1,-3,1,-3
"25692",4,1,3,-1
"25693",2,-2,3,-1
"25694",0,0,1,-3
"25695",3,-1,3,-1
"25696",3,-1,4,0
"25697",3,-1,4,0
"25698",2,-2,1,-3
"25699",0,0,4,0
"25700",0,0,4,0
"25701",1,-3,4,0
"25702",5,2,7,3
"25703",5,2,3,-1
"25704",1,-3,4,0
"25705",2,-2,7,3
"25706",6,6,1,-3
"25707",3,-1,4,0
"25708",3,-1,7,3
"25709",2,-2,1,-3
"25710",0,0,6,2
"25711",2,-2,7,3
"25712",3,-1,4,0
"25713",2,-2,4,0
"25714",1,-3,2,-2
"25715",3,-1,2,-2
"25716",2,-2,1,-3
"25717",0,0,4,0
"25718",4,1,5,1
"25719",5,2,1,-3
"25720",3,-1,1,-3
"25721",1,-3,3,-1
"25722",2,-2,4,0
"25723",2,-2,6,2
"25724",5,2,2,-2
"25725",2,-2,4,0
"25726",3,-1,4,0
"25727",1,-3,7,3
"25728",3,-1,2,-2
"25729",1,-3,7,3
"25730",0,0,5,1
"25731",4,1,5,1
"25732",6,6,7,3
"25733",5,2,5,1
"25734",6,6,3,-1
"25735",4,1,7,3
"25736",1,-3,1,-3
"25737",4,1,5,1
"25738",3,-1,7,3
"25739",1,-3,4,0
"25740",0,0,6,2
"25741",3,-1,4,0
"25742",6,6,1,-3
"25743",2,-2,3,-1
"25744",5,2,2,-2
"25745",3,-1,7,3
"25746",2,-2,7,3
"25747",5,2,2,-2
"25748",5,2,7,3
"25749",6,6,4,0
"25750",5,2,4,0
"25751",1,-3,4,0
"25752",1,-3,5,1
"25753",3,-1,7,3
"25754",0,0,4,0
"25755",5,2,1,-3
"25756",2,-2,2,-2
"25757",0,0,1,-3
"25758",6,6,4,0
"25759",6,6,7,3
"25760",2,-2,2,-2
"25761",2,-2,3,-1
"25762",6,6,2,-2
"25763",2,-2,2,-2
"25764",5,2,4,0
"25765",3,-1,4,0
"25766",0,0,1,-3
"25767",2,-2,2,-2
"25768",0,0,4,0
"25769",2,-2,2,-2
"25770",1,-3,1,-3
"25771",6,6,2,-2
"25772",1,-3,1,-3
"25773",4,1,3,-1
"25774",5,2,2,-2
"25775",0,0,4,0
"25776",2,-2,4,0
"25777",1,-3,7,3
"25778",2,-2,4,0
"25779",3,-1,1,-3
"25780",0,0,1,-3
"25781",3,-1,1,-3
"25782",3,-1,7,3
"25783",2,-2,2,-2
"25784",1,-3,3,-1
"25785",0,0,2,-2
"25786",1,-3,3,-1
"25787",1,-3,4,0
"25788",2,-2,7,3
"25789",0,0,7,3
"25790",5,2,3,-1
"25791",0,0,6,2
"25792",0,0,2,-2
"25793",3,-1,1,-3
"25794",1,-3,3,-1
"25795",3,-1,7,3
"25796",1,-3,4,0
"25797",0,0,1,-3
"25798",2,-2,1,-3
"25799",1,-3,5,1
"25800",1,-3,4,0
"25801",0,0,1,-3
"25802",3,-1,2,-2
"25803",4,1,3,-1
"25804",3,-1,3,-1
"25805",1,-3,3,-1
"25806",2,-2,3,-1
"25807",0,0,2,-2
"25808",2,-2,7,3
"25809",0,0,1,-3
"25810",3,-1,6,2
"25811",4,1,7,3
"25812",3,-1,1,-3
"25813",1,-3,1,-3
"25814",3,-1,4,0
"25815",3,-1,6,2
"25816",1,-3,2,-2
"25817",1,-3,4,0
"25818",5,2,1,-3
"25819",3,-1,3,-1
"25820",6,6,7,3
"25821",2,-2,4,0
"25822",1,-3,4,0
"25823",5,2,4,0
"25824",5,2,5,1
"25825",1,-3,1,-3
"25826",5,2,7,3
"25827",3,-1,4,0
"25828",5,2,1,-3
"25829",1,-3,4,0
"25830",2,-2,7,3
"25831",3,-1,2,-2
"25832",3,-1,1,-3
"25833",3,-1,4,0
"25834",5,2,4,0
"25835",2,-2,5,1
"25836",6,6,3,-1
"25837",3,-1,5,1
"25838",3,-1,2,-2
"25839",3,-1,1,-3
"25840",2,-2,3,-1
"25841",1,-3,6,2
"25842",1,-3,2,-2
"25843",3,-1,3,-1
"25844",3,-1,5,1
"25845",1,-3,3,-1
"25846",5,2,4,0
"25847",0,0,5,1
"25848",2,-2,2,-2
"25849",1,-3,2,-2
"25850",2,-2,4,0
"25851",2,-2,5,1
"25852",5,2,1,-3
"25853",4,1,1,-3
"25854",1,-3,1,-3
"25855",2,-2,5,1
"25856",1,-3,3,-1
"25857",0,0,1,-3
"25858",1,-3,2,-2
"25859",1,-3,7,3
"25860",6,6,3,-1
"25861",2,-2,6,2
"25862",0,0,1,-3
"25863",1,-3,6,2
"25864",3,-1,1,-3
"25865",1,-3,4,0
"25866",5,2,2,-2
"25867",2,-2,6,2
"25868",3,-1,7,3
"25869",1,-3,3,-1
"25870",0,0,6,2
"25871",2,-2,1,-3
"25872",3,-1,4,0
"25873",6,6,3,-1
"25874",1,-3,1,-3
"25875",5,2,5,1
"25876",0,0,7,3
"25877",2,-2,1,-3
"25878",3,-1,2,-2
"25879",5,2,4,0
"25880",2,-2,7,3
"25881",0,0,2,-2
"25882",3,-1,1,-3
"25883",0,0,2,-2
"25884",6,6,3,-1
"25885",5,2,3,-1
"25886",2,-2,3,-1
"25887",2,-2,4,0
"25888",3,-1,4,0
"25889",1,-3,2,-2
"25890",1,-3,7,3
"25891",3,-1,1,-3
"25892",1,-3,7,3
"25893",1,-3,4,0
"25894",0,0,6,2
"25895",0,0,2,-2
"25896",1,-3,7,3
"25897",5,2,2,-2
"25898",1,-3,4,0
"25899",1,-3,6,2
"25900",1,-3,7,3
"25901",0,0,6,2
"25902",2,-2,7,3
"25903",2,-2,1,-3
"25904",2,-2,4,0
"25905",1,-3,1,-3
"25906",1,-3,1,-3
"25907",5,2,6,2
"25908",3,-1,1,-3
"25909",1,-3,1,-3
"25910",2,-2,7,3
"25911",2,-2,7,3
"25912",5,2,1,-3
"25913",4,1,1,-3
"25914",3,-1,1,-3
"25915",3,-1,2,-2
"25916",5,2,2,-2
"25917",3,-1,2,-2
"25918",3,-1,7,3
"25919",3,-1,1,-3
"25920",3,-1,5,1
"25921",1,-3,6,2
"25922",2,-2,2,-2
"25923",5,2,2,-2
"25924",0,0,5,1
"25925",5,2,3,-1
"25926",1,-3,4,0
"25927",6,6,5,1
"25928",0,0,4,0
"25929",1,-3,1,-3
"25930",0,0,1,-3
"25931",4,1,7,3
