"","num_hrefs","num_imgs","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_max_min","kw_avg_min","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_saturday","LDA_00","LDA_02","LDA_03","global_subjectivity","rate_positive_words","popularity"
"19182",10,1,0,0,1,143,92.5555555556,163333.333333,826.045454545,3215.74882961,1996.71503577,696,5000,1966,0,0.0222223896918,0.911109518396,0.0222222657357,0.466812535291,0.628571428571,"2"
"19183",4,0,0,0,0,603,212.168571429,486271.428571,1637.36792453,7500.60986772,4218.42634139,3400,9400,6400,0,0.457077923861,0.0286419804752,0.457116440341,0.5875,0.666666666667,"1"
"19184",97,2,0,0,0,3300,633.37,375914.285714,3300,5305.18085106,3975.11705755,2100,3700,2900,0,0.885637724386,0.0285826646009,0.0285781833419,0.524217853135,0.710638297872,"2"
"19185",6,0,0,1,0,5200,1336.5,137125,0,5200,1880.75182968,5200,5200,5200,0,0.523457834501,0.0250087430023,0.0250053227605,0.593005050505,0.8125,"2"
"19186",8,1,0,0,1,723,348,197112.5,1553.375,3729.31818182,2604.39565059,707,1900,1161.4,0,0.0250034450494,0.899995497386,0.0250000959045,0.470536398467,0.409090909091,"1"
"19187",11,0,0,1,0,435,181.285714286,151300,0,3574.39554055,2070.03840355,1500,2800,2150,0,0.127540114881,0.25231589843,0.0222615360755,0.412605083089,0.727272727273,"3"
"19188",6,1,0,0,0,639,225.75,211225,2202.43600868,3301.65494935,2792.49043419,1600,1600,1600,0,0.0500033646801,0.0501480935802,0.797565796488,0.386607142857,0.5,"2"
"19189",41,36,0,0,0,17400,2686.14285714,492428.571429,3268.61782957,17400,7440.61544004,6400,17400,11900,0,0.0285717042079,0.0285717269032,0.885703212193,0.583333333333,0.666666666667,"3"
"19190",2,31,0,0,0,415,179.428571429,305285.714286,2536.0353513,5160.01639344,3775.21341363,866,866,866,0,0.0285892968425,0.213012938808,0.700563298967,0.413880445795,0.829268292683,"1"
"19191",7,15,0,1,0,2000,629.142857143,211375,0,12989.3703704,4287.87738723,755,3400,2077.5,0,0.0250894449481,0.0250010159292,0.0250999141636,0.479182588876,0.734463276836,"2"
"19192",2,0,0,0,0,946,329.818,399450,2226.70886076,6069.15915977,4017.22768353,1600,1600,1600,0,0.321551749546,0.0200184341817,0.41555103966,0.38893557423,0.857142857143,"2"
"19193",5,0,0,0,0,382,283.5,287442.857143,0,8088.42021277,3564.73066002,3600,3600,3600,0,0.0286012003204,0.166374670861,0.747229016692,0.435094997595,0.666666666667,"3"
"19194",0,8,0,0,0,278,119.142857143,288357.142857,1184,5316.60878165,3345.36428132,0,0,0,1,0.0298425509695,0.0287848471164,0.271157421761,0,0,"1"
"19195",9,1,1,0,0,817,457.428571429,105275,0,4111.62190813,2656.01320347,3300,3600,3450,0,0.324349336602,0.172518848593,0.0253354157016,0.507916666667,0.84,"3"
"19196",3,1,0,0,1,398,98.75,421850,2171.75203078,3425.07218811,2713.29192638,496,496,496,0,0.0500002482428,0.54920712482,0.0500002215552,0.474208603896,0.771428571429,"1"
"19197",3,1,0,1,0,608,352,129100,2380.675,3940.8,3139.03602499,8100,8100,8100,0,0.23201859926,0.0334119158278,0.0333336596046,0.491414141414,0.8,"3"
"19198",10,1,0,0,0,483,310,94850,0,3325.99366587,1793.7462145,1500,1500,1500,0,0.0250695845298,0.0250066095457,0.0250626219773,0.368110795455,0.764705882353,"2"
"19199",28,15,0,0,0,4300,998.666666667,231433.333333,2200.15789474,4830.93364198,3608.2561799,636,42500,5733.5,0,0.0333958092606,0.0333548383657,0.682037884099,0.505785799168,0.796296296296,"1"
"19200",0,0,0,0,0,426,85.918,696680,3521.46487446,7233.29907843,5477.27031598,0,0,0,0,0.0400001545568,0.0400000553327,0.839978964162,0,0,"1"
"19201",7,2,0,1,0,835,209,313540,0,3875.80571429,2723.98318323,1600,2200,1900,0,0.0200503040401,0.125040864089,0.0200006850032,0.368939393939,0.789473684211,"2"
"19202",8,1,0,0,0,475,103.4,397820,2545.92332415,7759.61320755,4053.82069388,3700,3700,3700,1,0.0400043641514,0.268650554501,0.609476519955,0.478846040581,0.756756756757,"1"
"19203",11,1,0,0,0,875,255.571428571,148155.555556,0,4942.75959596,2758.18907217,2500,2500,2500,0,0.344992567069,0.0222708241873,0.0226302817176,0.349238816739,0.625,"1"
"19204",3,1,0,0,0,2600,593.428571429,270487.5,0,4265.75461107,2714.39122429,1400,1400,1400,0,0.166153044469,0.0254072196839,0.468751697619,0.526351752822,0.583333333333,"2"
"19205",6,1,0,0,1,566,134.798571429,277528.571429,1286.13636364,7714.51285714,3391.00720113,915,41700,12628.75,0,0.171273346335,0.456762400097,0.0285719960881,0.365972222222,0.8,"2"
"19206",1,0,0,0,0,444,298,401666.666667,0,4886.17094017,2894.61764811,0,0,0,0,0.701784582229,0.0333818363039,0.0333833929719,0.254761904762,0.6,"4"
"19207",7,2,0,0,1,768,329.4,181560,2184.58783784,5280.38461538,3363.63066645,669,7400,2253.16666667,0,0.020006019243,0.919971217771,0.0200018283623,0.416780821918,0.613636363636,"2"
"19208",4,2,1,0,0,5000,893.227142857,297912.5,0,5668.21566508,3687.54125846,86200,86200,86200,0,0.534071683382,0.0250515667386,0.0250509540387,0.335497835498,0.842105263158,"3"
"19209",12,1,0,0,1,696,191.166666667,199650,2180.75335164,3924.81481481,2988.81210517,0,0,0,0,0.0333338931913,0.678577172367,0.0333334675936,0.551900088548,0.846153846154,"2"
"19210",8,10,0,0,0,548,385.6,20342.8571429,0,2654.24855491,1618.15117599,1800,1800,1800,0,0.510596917733,0.173554321562,0.0285718785098,0.486922217567,0.785714285714,"1"
"19211",26,1,0,1,0,215,114.142857143,170650,0,4214.24597701,2635.11527822,755,48800,7437.76,1,0.151288211824,0.025007126961,0.025000447872,0.381524508478,0.884615384615,"3"
"19212",5,10,0,0,0,3300,550.75,304312.5,3137.74282983,5989.14666667,4393.2276168,640,57500,29070,0,0.0252659982936,0.0250049531106,0.481247183192,0.50634469697,0.533333333333,"2"
"19213",3,0,0,1,0,412,299.4,40800,2504.24107143,2746.33333333,2594.47340652,0,0,0,0,0.0400938857571,0.241893008241,0.0400075769983,0.395862470862,0.75,"1"
"19214",5,0,0,0,0,546,147.875,504137.5,1510.27272727,6153.09516837,3829.89193296,1300,22800,12050,0,0.0250150416605,0.025000404336,0.753458903625,0.611390257252,0.423076923077,"4"
"19215",6,0,0,0,0,498,362.833333333,325516.666667,3358.03156757,5120,4396.55124578,1300,15300,6833.33333333,0,0.0333351470669,0.198066988924,0.380296059351,0.495833333333,0.857142857143,"2"
"19216",30,1,0,1,0,506,111.6,257980,2617.24719649,4942.875,3331.61978426,804,64600,8163.64285714,0,0.236132959788,0.0200093494301,0.0200355142238,0.500288377603,0.746268656716,"2"
"19217",0,0,0,0,0,581,119.359,498740,1736,7977.90140845,4540.69396515,0,0,0,1,0.0200140508076,0.0200004450053,0.511349084951,0,0,"2"
"19218",5,1,0,1,0,1800,463.375,228337.5,1717.60714286,5580.14285714,3182.0105542,1000,1000,1000,0,0.0250044941499,0.025004476423,0.147223707088,0.599908424908,0.6,"2"
"19219",12,1,0,0,0,892,291.857142857,239100,1097.33333333,4847.30635838,3128.09009885,1100,1100,1100,0,0.0294929820969,0.196871893034,0.298370910433,0.417452050265,0.828571428571,"1"
"19220",4,0,0,1,0,612,86.8,380810,2468.40242669,6115.48583421,3949.06580721,2400,2900,2650,0,0.020045140866,0.151810106962,0.239442370383,0.492708333333,0.4,"1"
"19221",12,3,0,0,0,3600,568.571428571,368314.285714,2965.90365854,12663,4726.81622863,8800,8800,8800,0,0.473012825247,0.173896672571,0.0285720496807,0.448857895727,0.647727272727,"3"
"19222",5,16,0,0,1,850,317,268750,1016.66666667,3406.45388885,2001.11523259,839,1900,1167.8,0,0.0333336257157,0.700067606474,0.033333566313,0.46220685112,0.75,"2"
"19223",8,1,0,0,0,206,119,343640,0,3300.69831488,2308.20386045,2900,3200,3050,0,0.837021654067,0.0400060539929,0.0400029684793,0.457843137255,0.733333333333,"3"
"19224",19,19,0,1,0,0,0,0,0,0,0,545,16000,3151.15789474,0,0.0200159703125,0.0200062361017,0.0200013877247,0.535241457572,0.848484848485,"1"
"19225",6,0,0,1,0,869,428.714285714,108425,0,3571.125,2435.88596079,788,3000,1997,0,0.0251090789959,0.0250079126144,0.0250046201885,0.399485930736,0.666666666667,"2"
"19226",12,1,0,0,0,224,133.118,336980,845.5,3573.05057263,2464.78994122,0,0,0,0,0.83999974456,0.0400000559535,0.0400000473068,0.379711174242,0.909090909091,"1"
"19227",4,0,0,0,1,702,222.444444444,247333,0,5765.02997994,2623.98900182,55600,55600,55600,0,0.372561502221,0.246208385353,0.133767252034,0.334441638608,0.8,"2"
"19228",29,4,0,1,0,410,113,208740,2677.59865219,4651.03690476,3619.34584137,189,3200,1896.33333333,0,0.0205101669442,0.0201702439842,0.0200471165548,0.460805734669,0.893617021277,"3"
"19229",5,2,1,0,0,1200,333.666666667,174516.666667,1410.25,3840.21894094,2839.46276909,4900,59000,31966.6666667,0,0.866214874199,0.0334235403059,0.0334250340963,0.469850685029,0.681818181818,"3"
"19230",17,1,0,0,0,560,72.1,392520,2465.23529412,7005.14285714,4119.74356939,3200,12900,8050,0,0.020007403472,0.0200002541477,0.919803433429,0.385897435897,0.75,"1"
"19231",2,61,0,0,0,1300,489.625,97130,0,15350.8333333,4031.8113969,2000,2000,2000,0,0.0200005249931,0.0200003352018,0.0200581090639,0.418112156043,0.191011235955,"4"
"19232",4,6,1,0,0,603,163.666666667,164322.222222,2723.92523364,5078.10982659,3599.95284211,1000,9200,5100,0,0.376363217324,0.0224575616677,0.145998836598,0.381053791887,0.742857142857,"2"
"19233",4,1,0,0,0,1300,299.655714286,424157.142857,1780,5343.47216361,3237.23095908,0,0,0,0,0.88570010378,0.0285717754992,0.0285714907105,0.309489121989,0.8,"1"
"19234",7,0,0,0,0,630,386,37088.8888889,823.045454545,2966.8,2167.91368368,27900,27900,27900,0,0.0225725251746,0.0223168842958,0.254765069412,0.448611111111,0.833333333333,"1"
"19235",22,1,0,0,0,560,143.1,221110,1893.83389831,4751.46067416,3321.34005781,752,837700,141165.5,0,0.0201607777226,0.117691573223,0.597250312057,0.498774509804,0.666666666667,"2"
"19236",8,3,0,0,1,691,179.428571429,225762.5,0,4293.83695652,2316.34159898,1200,1200,1200,0,0.0250022314725,0.499908955182,0.0250015479524,0.449878579023,0.767857142857,"1"
"19237",6,3,0,1,0,1100,203,300400,0,3542.83857567,2258.06300498,2500,26900,14700,0,0.0250104959441,0.0250080134287,0.126367250683,0.484751566841,0.836363636364,"2"
"19238",9,4,0,0,0,612,130.75,221820,0,4532.6659292,2837.91282047,1800,9500,4733.33333333,0,0.020263234681,0.0200087408292,0.020054322652,0.506280575793,0.774193548387,"3"
"19239",3,1,0,1,0,428,141.25,220050,2643.44892916,3869.20299145,3214.39984662,12500,12500,12500,0,0.307305762358,0.0501671330112,0.050086681626,0.348011363636,0.6,"4"
"19240",5,1,0,0,1,3000,472.777777778,167290,0,7400,2313.94953329,3300,3300,3300,0,0.020003057216,0.524822261507,0.315990083115,0.536831731954,0.636363636364,"2"
"19241",20,10,0,0,0,761,200.833333333,260183.333333,2826.16,4910.22523745,3822.14971349,254,1600,1118,0,0.186725879868,0.0333562580069,0.712608971756,0.589221525601,0.877551020408,"2"
"19242",5,0,0,0,0,444,340,31383.3333333,0,2876.2845953,2053.04590137,791,901,855.666666667,0,0.865608752778,0.0333975867698,0.0340318199687,0.347727272727,0.5,"1"
"19243",2,0,0,1,0,462,345.25,108200,1559.08333333,3325.7138009,2604.83457021,0,0,0,0,0.0250306466476,0.0250120130057,0.0250020150223,0.504081632653,0.875,"2"
"19244",18,3,0,0,1,292,99.6,215440,1540.06451613,3514.16403331,2425.58827336,1000,2700,1850,0,0.0400009240587,0.638905169982,0.04000021859,0.398567099567,0.5,"2"
"19245",11,1,0,0,0,1200,326.428571429,265800,1400,3519.81557377,2655.31126837,1400,1400,1400,0,0.171490635168,0.171293309627,0.598976223225,0.486515567766,0.724137931034,"4"
"19246",13,3,0,0,1,452,74.5,282800,1088.41860465,3454.67505116,2133.21005618,853,1900,1351,0,0.0333336934804,0.866663948043,0.0333334056778,0.483987603306,0.833333333333,"3"
"19247",8,0,0,0,0,1000,344.571428571,145071.428571,1000,4560.7,2793.79297564,1300,1300,1300,0,0.0295440413005,0.0286830705855,0.0292904257608,0.229452214452,1,"2"
"19248",2,1,0,0,1,762,283.4,324860,2024.6,3682.75,2772.00806645,3500,3500,3500,0,0.0400006212288,0.839996210822,0.0400003931779,0.230555555556,0.142857142857,"1"
"19249",4,1,0,0,0,215,129,327840,1567.55813953,3645.43414634,2667.29837877,81200,81200,81200,0,0.639844015104,0.0400008750268,0.040000029873,0.393859649123,0.875,"1"
"19250",3,1,0,0,1,398,78.8,345940,2178.97276596,3482.17669926,2616.96268649,1500,2500,2000,0,0.0400007023899,0.639343473568,0.0400001226847,0.360884002361,0.8,"2"
"19251",7,0,0,0,0,1900,656.5,145588.888889,0,4206.47098976,1858.66742042,1200,1800,1500,0,0.140294632865,0.0222289399944,0.0222781644208,0.275143678161,1,"1"
"19252",2,1,0,0,0,428,193,532550,3072.96430848,4994.80371353,3803.90510802,0,0,0,0,0.799928800737,0.0500418941784,0.0500247013199,0.452916666667,0.833333333333,"1"
"19253",10,32,0,0,0,1400,322.833333333,197071.428571,0,3809.97507599,2463.42044748,1300,2800,2050,0,0.0286795459239,0.0285925270561,0.586450068928,0.432952290765,0.756756756757,"3"
"19254",4,0,0,1,0,1100,505.888888889,20520,0,4088.17857143,2361.96846984,0,0,0,1,0.0200155715041,0.0200465915826,0.0200990386632,0.486011904762,0.75,"3"
"19255",8,1,0,0,0,422,343,22660,726.666666667,2718.80642602,1619.26148476,0,0,0,0,0.839998131912,0.0400007621818,0.0400001163348,0.385996326905,1,"1"
"19256",11,1,0,0,0,1.59,-0.3525,339480,0,5888.36310345,3396.18179522,0,0,0,0,0.0403619814168,0.0400676509115,0.0400657399366,0.427181018768,0.631578947368,"1"
"19257",4,1,0,1,0,82,53.75,231120,0,3266.69858078,2347.84523755,1100,1100,1100,0,0.0402211500813,0.0401042943251,0.0400055432661,0.364935064935,1,"2"
"19258",4,0,0,1,0,457,135.571428571,137020,0,4265.87531172,2158.1180238,1300,1300,1300,0,0.0200042265683,0.715632394262,0.0200022847333,0.376355820106,0.571428571429,"2"
"19259",4,1,0,0,0,539,264.333333333,145180,0,5989,2924.10904282,1400,2500,1833.33333333,0,0.0200006112148,0.0200019091464,0.816245300515,0.503314894982,0.794871794872,"2"
"19260",17,2,0,0,0,408,102.9,482110,1970.00942029,7415.96683819,4160.45299547,4100,4200,4150,0,0.593530003654,0.0217074928415,0.235278628369,0.464672459893,0.769230769231,"3"
"19261",14,1,0,0,0,1100,188.977,533430,1763.5,6059.91818969,4274.70800828,3600,3600,3600,0,0.558874817259,0.0200079129903,0.263090785915,0.560581377687,0.78431372549,"2"
"19262",33,1,0,0,1,502,198.6,285566.666667,0,9310,3201.18515917,717,2800,1758.5,0,0.03333418264,0.514468465537,0.225780110755,0.439162337662,0.44,"1"
"19263",35,1,0,0,1,468,188,177300,0,3401.81719447,2211.82891505,4200,4200,4200,0,0.52642531369,0.206387605362,0.033653563219,0.441787983522,0.837209302326,"1"
"19264",4,1,0,0,0,224,86.6,353228.571429,0,3926.7800312,2365.07633863,863,863,863,0,0.679804553041,0.0286392180825,0.0285719404149,0.496072974644,0.777777777778,"2"
"19265",7,2,0,0,0,682,135.8,273783.333333,0,3457.07976519,2016.46114191,977,4500,2219.25,0,0.866662721228,0.0333342496935,0.0333341930898,0.359215305767,0.473684210526,"2"
"19266",3,0,0,1,0,731,419.625,21930,0,4423.66666667,2443.73482259,8100,8100,8100,0,0.257130070779,0.0202401929573,0.0211464632442,0.392543859649,0.866666666667,"3"
"19267",18,15,0,0,0,751,384,42122.2222222,1924.50641026,3605.90909091,2800.37681451,790,2400,1595,0,0.136442806769,0.0222575448829,0.796065097383,0.642222222222,0.615384615385,"2"
"19268",4,25,0,1,0,1500,654.428571429,89500,0,3309.41412026,1636.42090372,5100,5100,5100,0,0.0222467942485,0.47428039678,0.242569110406,0.359600468975,0.823529411765,"1"
"19269",7,1,0,0,0,557,254.333333333,214850,944.25,3860.0328084,2579.46782493,950,1500,1225,0,0.0333915240489,0.033333799392,0.493591483478,0.487132034632,0.785714285714,"1"
"19270",13,0,0,0,0,1300,442.555555556,208050,0,9846.70634921,3805.04324913,0,0,0,0,0.020401133933,0.0200619761364,0.917964665664,0.643711551606,0.875,"3"
"19271",20,14,0,0,0,1300,224.959,377370,1957.65217391,5538.81891656,3669.44312108,1600,9800,4333.33333333,0,0.226624148621,0.0200018540115,0.237707835211,0.333680555556,0.684210526316,"2"
"19272",8,0,0,0,0,2200,688.4,115285.714286,0,3145.03175074,1946.37854371,3100,3100,3100,0,0.0288929982799,0.0286793685422,0.680417114898,0.646428571429,0.681818181818,"3"
"19273",12,8,0,0,0,544,153.941428571,592914.285714,3566.29788618,7266.08489612,5188.70516013,26700,48800,37750,0,0.17418582465,0.0285718159369,0.740087496093,0.523787693788,0.685714285714,"1"
"19274",3,0,0,0,0,677,311.2,414920,811.333333333,4575.32589286,2623.11024056,0,0,0,0,0.839999424892,0.0400000720003,0.0400000655832,0.446354166667,0.538461538462,"2"
"19275",5,1,0,0,1,468,51.1111111111,256170,0,4156.03936412,2071.87535586,992,2600,1796,0,0.0200913347589,0.721688878132,0.0205601665113,0.313720238095,0.642857142857,"1"
"19276",11,1,0,0,1,1300,240,331157.142857,1300,3417.40423681,2204.04415544,444,444,444,0,0.0285719633131,0.742550212498,0.0285717965168,0.390029823118,0.6,"2"
"19277",9,1,0,0,1,2900,491.125,213537.5,1141,4058.2962963,2685.99480363,1300,1300,1300,0,0.0250006530925,0.899953929431,0.0250322321921,0.478862433862,0.571428571429,"2"
"19278",11,1,0,0,0,1400,401.625,265722.222222,0,4225,2873.98441158,0,0,0,0,0.794589742967,0.022228860564,0.0222416945971,0.439690534333,0.777777777778,"2"
"19279",3,1,0,0,0,469,259.4,117200,0,3335.05230769,2029.34069876,0,0,0,0,0.0289008975204,0.0298925439471,0.0305800614909,0.327777777778,0.285714285714,"1"
"19280",3,1,0,0,1,762,201.25,131512.5,0,3600.15944307,1360.10120445,2100,2100,2100,1,0.0259595670757,0.899005263266,0.0250102718866,0.533383838384,1,"2"
"19281",5,2,0,0,1,1300,386.777777778,197777.777778,776.75,3443.12008499,1982.31092983,452,863,726,0,0.0222238854778,0.577669556638,0.0222231905657,0.4261335578,0.558823529412,"1"
"19282",14,1,1,0,0,211,129.5,266350,3287.63778151,4080.43537906,3704.59087867,25,17900,5605,0,0.799148833492,0.0501749094963,0.0502474325891,0.419657029478,0.756097560976,"2"
"19283",2,0,1,0,0,165,54.3333333333,390375,0,4663.48407643,3033.6933879,743,9400,5071.5,0,0.0527325533225,0.050420077936,0.796839291179,0.53063973064,0.75,"2"
"19284",11,12,0,1,0,7400,1069.5,151800,0,7400,2844.80916641,865,18300,4208.125,0,0.0222245537815,0.0222237865996,0.0222236515303,0.43430583501,0.631578947368,"1"
"19285",2,1,0,0,0,773,193,213614.285714,0,3866.73405489,2542.8363812,691,10000,5345.5,0,0.0285826154708,0.0285718283657,0.0287466386835,0.567045454545,0.444444444444,"1"
"19286",7,0,0,1,0,651,190,141490,986.403614458,4123.33952049,2913.89095236,5000,5000,5000,0,0.181850824432,0.0200708576859,0.0200380002254,0.383333333333,1,"1"
"19287",4,1,1,0,0,349,176.5,238233.333333,0,3434.93138435,2076.18059132,0,0,0,0,0.405768141673,0.393183506385,0.0676925319535,0.448827791594,0.909090909091,"2"
"19288",6,3,0,0,1,842,299,162540,0,3590.51314393,1414.57495463,1700,1700,1700,0,0.0200071478632,0.411119058223,0.119721724569,0.359061771562,0.483870967742,"2"
"19289",25,2,0,0,0,770,184.142857143,450428.571429,2969.54193383,6167.94822006,4250.0604657,2900,6200,4550,0,0.0288513438971,0.0285894247678,0.458630316625,0.492045454545,0.8,"2"
"19290",0,0,0,0,0,765,140.954444444,460255.555556,2870.55789474,14155.5238095,5711.54270766,0,0,0,0,0.0222223272296,0.0222224453869,0.910869526026,0,0,"3"
"19291",1,1,0,1,0,1600,519.4,366250,0,6283.33333333,2993.75474712,4700,4700,4700,0,0.0333398611566,0.365438996531,0.0333369125719,0.476470588235,0.625,"4"
"19292",14,1,0,0,0,224,64.236,494800,0,5785.21874605,3419.96568418,1300,1600,1425,0,0.866497108233,0.0333336799581,0.0334596855038,0.436973468918,0.790697674419,"2"
"19293",4,16,0,0,0,908,215.5,213258.285714,0,5543.40106952,2742.16620099,680,817,771.333333333,0,0.0285837653763,0.0285725212316,0.0287468799023,0.467931050431,0.587719298246,"1"
"19294",5,0,0,1,0,1600,554.5,142487.5,2446.47368421,4460,3327.07975106,1300,1300,1300,0,0.0257535969336,0.0250165557835,0.0278548092795,0.417176870748,0.625,"3"
"19295",41,20,0,0,0,873,161.19875,300425,1769.83333333,7297.68628788,4605.28787844,3500,5400,4450,1,0.025072053373,0.0250000351211,0.899912384138,0.67037037037,0.785714285714,"2"
"19296",34,0,0,0,0,506,169.8,226042.857143,0,9913.3960396,4234.079303,435,435,435,0,0.0285718284258,0.0285716715257,0.596020397884,0.57158218126,0.857142857143,"1"
"19297",23,1,0,0,1,399,145.2,121687.5,0,3262.7292201,1485.79251844,0,0,0,0,0.146404459527,0.778573373876,0.0250063013858,0.444865946168,0.585106382979,"2"
"19298",9,0,0,0,0,576,144.5,465116.666667,1972.07692308,5276.17579251,3432.82782654,1300,1900,1533.33333333,0,0.033334796342,0.0333915088223,0.507959289616,0.440383015422,0.495575221239,"2"
"19299",36,11,0,0,0,1200,464,279437.5,2363.93269231,4917.73913043,3524.74774558,2100,13100,5866.66666667,0,0.775611656847,0.149223762388,0.0250325399874,0.505930735931,0.941176470588,"3"
"19300",16,9,0,0,0,484,236.75,168925,1796.66666667,5507.07692308,3268.88940096,955,35400,6936.42857143,0,0.0250004928352,0.0250002781819,0.899504869093,0.392571248196,0.869565217391,"1"
